ID,lon,lat,Elev
0011930U288S,-79.35064232,44.62505526,222.3152
0011930U280S,-79.33064526,44.76283322,221.8042
0011930U017,-79.14979954,44.48589098,219.9317
0011930U008,-79.13257903,44.71589096,233.4554
0011930U007,-79.06757658,44.73005783,246.6498
0011928U137R,-79.93761189,44.77088493,179.1879
0011928U136R,-79.93261169,44.77005161,198.5351
0011928U133R,-79.89566527,44.75505196,181.711
0011928U131R,-79.95233392,44.68449633,228.8469
0011928U129R,-79.88066216,44.60005221,210.807
0011928U128R,-79.86482806,44.58588571,220.831
0011928U127R,-79.86760595,44.58588572,219.0052
0011928U123R,-80.10567013,44.4658848,183.2424
0011928U119R,-80.39484734,44.53588147,185.9898
0011927U1702,-80.25261307,43.54588183,328.8535
0011927U1695,-79.42370084,44.6089435,240.9098
0011926U1671,-80.21261771,44.50505016,176.0091
0011926U1669,-80.21761787,44.50088352,180.0833
0011926U1668,-80.22261805,44.48005031,188.4278
0011926U1667,-80.22484096,44.46088385,216.1796
0011926U1666,-80.2126185,44.42782837,245.1767
0011926U1665,-80.18261605,44.40005071,298.4062
0011926U1664,-80.16983753,44.38588425,298.2924
0011926U1663,-80.15483681,44.35588429,316.4988
0011926U1661,-80.10983575,44.32699584,262.5253
0011926U1660,-80.10483562,44.32782924,258.7643
0011926U1659,-80.03677761,44.30005199,222.1101
0011926U1658,-80.01983275,44.30088565,224.6853
0011926U1657,-80.01761047,44.30199683,224.73
0011926U1656,-79.98260809,44.26588659,226.6489
0011926U1653,-79.93982737,44.1928314,243.5646
0011926U1652,-79.860658,44.14505372,220.1328
0011926U1650,-79.87260291,44.15005366,222.0269
0011926U006,-79.92260468,44.17088695,230.1806
0011926U001,-80.2126177,44.50282796,178.5143
0011925U1582,-78.93756941,44.59589144,254.7798
0011925U1581,-78.9356249,44.59589143,256.0281
0011925U1579,-78.96979259,44.58005814,263.588
0011925U1578,-78.97757077,44.56283599,268.305
